Date,Initials,Clinic,User,Reason,Note,Resolution,Ticket,Escalated,Technician,0-3,4-10,11-20,21-30,31+,Remote session,3+ topics,BP Reinstall,JIRA
1/27,JP,ON_hfa,Betty Jo,Dashboard,"Said she couldn't see anything in the Dashboard, when I got connected I had her log back in and it was working fine....?",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,LB,UK_cub,Maeve,Reports,Questions about the cost field in the referral source reports.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,SF,AB_aur,Ro,New clinic support,Called to ask if she had a reply to the open training ticket. Left a message,Waiting on Customer,263737,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,JP,MO_sel,Shauna,Inventory,Needed to redo a bunch of orders that were supposed to be using items in inventory. she had some unrelated computer issues that caused it to take forever,Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
1/27,SF,UK_con,Ella,Document scanning,"Called per ticket to troubleshoot a scanner giving a ""This version of Java is not compatible with the scanner driver."" Reinstalling Blueprint fixed it.",Resolved,265451,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,
1/27,SF,ON_met,Enni,Out of scope,"After updating Mac, font is looking odd. Got connected, but it looked fine to me. I told her she could play with the resolution settings to try to get it how she wanted it, but it would affect other apps.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,AS,ON_pro,Allyssa,3rd party billing,"Thought she needed to edit a return for ADP, realized the return was only for one side so everything was actually correct",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,LR,AZ_sdh,Dionna,QBO integration/accounting question,Asking to speak with Taha re: ticket. Transferred to him,Transferred,265028,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,JI,ON_luc,Robin,Installation assistance,Needs to reinstall BP.  Redirected to their support line,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,LB,NM_sch,Damian,Dashboard,Logging into their trial dashboard.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,SF,VT_hlo,Martin,Local Noah issue,"Went to open Noah, wouldn't open. No error message. Repaired Noah from the control panel and it launched successfully.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,JP,NS_emp,Suzanne,Return/exchange help,"Help creating return, applying return credit to new sale",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,AS,MD_jas,Marcy,Enhancement request,Wondering if we offer any features related to employee payroll/time card management,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,LB,ON_all,Amy,3rd party billing,Trying to get a signature line to appear on the ADP invoice. Had them change setup configuration but they had to go before we could test.,Waiting on Customer,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,AS,AL_nau,Kristy,System error message,"Did a fresh install for them yesterday, getting no mainclass specified/failed to launch JVM.  Reinstalled, told them to call back if it continues, we can try installing in x86 or JWS",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,
1/27,SF,GA_mhs,Shawn,Schedule questions/issues,"Couldn't see schedule. I suspect it was the appointment info panel taking up the whole screen. Asked him to get connected, but the call dropped before we could do so.",Caller disconnected,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,JP,GA_ghc,Jody (IT),Noah reintegration,swapped out Noah server and needs reintegration but someone was testing in Noah. He'll call back for a re-int when Noah is not in use,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,LB,TX_aahach,Caroline,Repair process,Accidently sent aids for repair. Showed them how to edit the order and cancel.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,SF,MA_hyw,Annette,ISP connection issue,Blueprint not showing up on her computer. Needed to update. Got logged back in after the update completed.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,JP,OR_ima,Kris,Repair process,Needed to void L&D order because the client found the lost aid,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,JI,NS_web,Kayla,Failed HA catalog update,Calling to report HAs prices seem off on some products and a warning message in setup that there are failed HA pricing updates,Unresolved,265487,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,AS,NM_sch,Damien,Order/sale process,Wondering how to generate a quote off of an ordered device,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,JI,NM_sch,Damien,3rd party billing,Needed help creating a quote for 3p billing. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,JP,FL_afh,Grace,Schedule questions/issues,"what the red lock icon means, how to link journal entries or create linked entry",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,LB,NY_fah,Rufa,Setup configuration,"Adding new referral types and soureces. Also wanted to know if Blueprid any ai, marketing components. Informed her that the system only currently uses OpenAI for proofreading, adjusting, and translating existing text within patient journal notes, forms, and text messages.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,AS,NS_ech,Ying,Schedule questions/issues,"Calling for Logan, transferred",Transferred,265405,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,AS,AB_aah,Kim,3rd party billing,"Getting the issue where the transaction history shows mostly blank from the 3rd party ledger, ticketed, just need to find the jira (if it exists)",Unresolved,265495,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,BPOMS-12204
1/27,SF,GA_ghc,Jody (IT),Noah reintegration,"New server computer, needed a reint. All set.",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,JP,AB_cec,Karen,Inventory,acct -> enter bill. inventory -> receive with bill. also assisted her with merging a duplicate client,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,
1/27,JI,PA_joy,Lisa,QBD skipped messages,Calling to connect with Cal about skips.  Took a callback number as he is not immediately available,Unresolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,LB,IL_nsa,Daria,Out of scope,UCLs being recorded as MCLs from their GSI audiometer. Confirmed that the change was occurring on the noah generic audiogram prior to the data export. Advised them to reach out to GSI for assistance.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,AS,MA_atl,Lisa,System error message,"BP was installed on onedrive, removed all installations of BP on onedrive (there were 2) and reinstalled",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,
1/27,SF,NY_lhd,Emily,Recalls,"Had some questions about auto recalls not populating, likely need to look on the backend (auto recalls). Left a note on the ticket and reached out to Cal.",Unresolved,240628,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,JI,ON_wil,Tatiana,Appointment reminders,Tatiana would like their clinics address added to appt reminders,Unresolved,265507,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,AS,Unknown,Unknown,Silent/spam,Automated voice talking about quickbooks?,Representative disconnected,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,JI,NY_fah,Pam,Schedule questions/issues,Couldnt remember how to find the needs action panel,Resolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,SF,WA_sta,Samie,ISP connection issue,"Connection not private' error when trying to access any web pages. Told her to try resetting the router and modem, and call back if she can access the internet, but not Blueprint.",Waiting on Customer,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,AS,NS_ech,Pete,QBD sync issues,calling back for logan,Transferred,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,AS,IN_hsi,Alisa,Minor template edits,Needed help with adding a merge field to a pdf template,Resolved,265512,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,LB,NS_ech,Pete,QBD sync issues,Opened BP as admin and set the company file. Closed and reopened at that pushed the sync through.,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,JI,Unknown,unknown,3rd party billing,Wanted help removing a payment.  Was trying to get connecting but their computer wasnt able to open screenconnect.  Went to restart computer and disconnected before I could get a name,Unresolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,AS,NC_brh,Tina,QBD skipped messages,"Has 43 skips, many had no instructions, ticketed and escalated",Resolved,265513,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,JI,MO_sel,Shauna,Add/update hearing aid,Needed help activating a HA in catalogue,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,AS,NE_thc,Lisa,Bug,"Had a question about the third party ledger, wasn't able to deal with it because 'show more' wasn't working, ticketed and escalated",Unresolved,265518,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,JP,TX_any,Kathy,3rd party billing,Help locating and deleting a payment,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,JI,MO_sel,Shauna,Order/sale process,Wasn't able to change HA price. It was linked to managed care,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,AS,ON_bgt,Kinsi,Local Noah issue,BPLink was not running,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,SF,ON_max,Crystal,Interactive SMS,"Couldn't send SMS messages, still pending (submitted request on the 21st). Told her to give it some more time, and check back in around February 9th if it's still not provisioned.",Waiting on Customer,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,LB,MA_hyw,Raquel,Local Noah issue,Unable to transfer patients/audiograms but the device was unavailable. They will call back later when it is.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,AS,BC_ech,Laura,3rd party billing,Wondering how to take a bulk 3p payment,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,JI,AL_hsi,Dana,Patient journal,Wanted me to help her move a visit note from one patient to another. Showed her how to use copy and paste key commands,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,JP,Prospect,Mahsa,Accounting/sales department,Prospect asking for info on BP. Sent info to Daniel who will follow up with her,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/27,LB,MA_hyw,Annette,Noah reintegration,Windows update wiped out their BPLink. Reintegrated.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/27,SF,FL_adv,Hyo,Order/sale process,Invoice wasn't showing up for an order; it was partially delivered. Told her to deliver the remaining item and complete the invoice.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,JP,VA_nrvh,Joanne,Setup configuration,Wanted to know character limits for name and cpt code field on services- I believe these are 31 and 50 respectively. For some reason she was trying to put both the name and code  in the name field? advised the code should go in the code field and description only should go in the name field. She was not satisfied with this- I could not find a jira and let her know she could submit an enhancement request,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,LB,NC_shc,Patric,Installation assistance,Update removed BP. Helped them reinstall.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,JP,NY_mha,Clare,Data conversion,Questions on merging two accounts (NY_mha and NY_sou). Advised what I could and then for billing questions transferred and advised to submit a ticket when ready to request the merge.,Transferred,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,LB,ME_adf,Ted,3rd party billing,Finding a 3rd party payment and editing.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,JP,VA_nrvh,Joanne,Launch link,Launch link needed for new user. emailed in ticket,Resolved,265581,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,LB,ME_adf,Ted,3rd party billing,Using the enter 3rd party payment function.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JP,WA_mai,Rhonda,Dashboard,"Help logging into the dashboard. She forgot her password. Showed her how to reset. Then assisted with navigation, showed her date range, provider filter, etc",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,LR,NY_ear,Margaret,ISP connection issue,"One computer getting the 'unable to communicate' error, can't open BP. It says it's connected to WIFI, and they can open their regular sites but they can't access BPHelp or GetScreen. I advised their regular sites are probably opening to home pages because of cookies, not because of true connection. Recommended they restart the PC and/or the router.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,LR,MA_hyw,Annette,Native app issues,"Lost her BP shortcut again? Called yesterday, but Scott's call was just a matter of letting BP finish its update (slow computer). Desktop shortcut was indeed gone, but BP is still on the computer. Pinned to taskbar for her. Still can't figure out how to make a new desktop shortcut that works..................another day",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,LB,AL_cac,Erica,QBO integration/accounting question,Requested a QBO integration. Will create a ticket,Waiting on Customer,265601,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JP,NY_fah,Pamela,OAB,"Questions on setting up availabilty and configuring OAB. Already set up and functioning, I gave her an overview of how it works",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,AS,MA_aaw,Paula,Silent/spam,Call dropped before I could catch the clinic name,Caller disconnected,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JI,MA_aaw,Paula,Patient/private billing,"Patients sales history was very messed up.  Needed to redo a returbn, remove an opening balance that was set for no reason, and reapply some return credits properly",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,JP,AB_rhc,Elaine,3rd party billing,Advised to submit a support ticket,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,AS,MB_murr,Donna,QBD skipped messages,Calling about a ticket with Linden,Transferred,265546,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JI,TX_bro,Casey,Dashboard,Wants to activate dash board. Creating ticket,Unresolved,265599,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,LR,MB_murr,Donna,QBD skipped messages,Regarding 3 skips we were emailing about. See ticket for details.,Resolved,265546,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,AS,ME_adf,Elaine,Manual marketing,"Call dropped again, my phone/internet is being weird, called the office back, but she was busy already. Update- called back Jesse resolved in row 966",Unresolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JP,AB_zen,Angie,3rd party billing,"locate 3rd party payments, apply to invoices. She wasn't sure why they weren't applied yet, I advised to check journal and check with colleagues",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JI,ON_chs,Neelu,Backend configuration,Has some questions on some backend config stuff they are working on with the development team.  They will reach out to them via the ticket,Resolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,LR,ON_soc,Tina,Minor template edits,"Needs a couple small changes to the Aud Report template. See ticket for details.
Also asked about making a new custom report. I advised we can shuffle things around on an existing report, but there is a limit to the changes we can make, so it's best if they make a file and send it over. Not interested for now, it seems.",Waiting on Customer,265604,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,AS,TX_htg,Tara,QBD skipped messages,Had a number of skips that had no instructions,Resolved,265603,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JI,MI_phc,Adam,Cloud Noah question,Wondering if Noah ES is available as an option with BP. also wanted info on Noah cloud. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JP,NJ_sop,Dominic,Launch link,"Needed 64 bit launch link, I got remotely connected and performed the install for him",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,LB,UK_cli,Ben,Inventory,Missing items in their inventory. Item had been ordered and received on the client file directly.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,AS,FL_gcaf,melanie,CareCredit integration,"Processed a CareCredit refund which didn't end up coming into BP, also had a return mess, ticketed",Resolved,265607,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
1/28,JI,ON_wil,Tatiana,3rd party billing,How to print 3p invoice for non ADP,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,AS,CA_bes,Susan,QBD sync issues,"Calling for Chris, he was busy, left a call back #",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JI,MB_oap,Paxton,Bounced emails,EMailed was getting bounced. There was a typo in the address,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,AS,NV_caa,nancy,Noah reintegration,"Got a new server computer, wasn't aware that they needed to reintegrate to get things working again.",Resolved,265614,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,AS,ON_sah,Kate,Enhancement request,Wondering if we could add a column to the healthcare provider info view from the patient's file details tab,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,JI,OH_gla,Chris ,Patient/private billing,Wanted to know how to print a patient AR statement,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JP,ME_adf,Elaine,Manual marketing,"Help setting selection criteria, executing, and navigating in general",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,AS,TX_tod,Rachel,Document scanning,"This is the second or third time this clinic has called in for a driver in use issue with their scanner.  There is a canon process in task manager causing this issue, by ending it scanning in Blueprint is restored",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,LB,ME_adf,Ted,Enter bank deposit,Process of entering multiple payments into a bank deposit.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,JI,ME_adf,Ted,Enter bank deposit,Was missing deposits.  They were at a different location. Showed him how to change location. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,JP,MA_hsn,Alison,Schedule questions/issues,edit scheduling/location for users for new location,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,AS,NY_lhd,Emily,Bounced emails,Calling in regards to a ticket to validate their email domain in mandrill,Resolved,265624,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JI,NB_thb,Curtis,Online forms,Had some general questions about using online forms,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,LB,BC_nph,Amir,Launch link,Installing BP.,Resolved,265626,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JP,MD_chc,Shelby,Integrated payment processing,Credit card refund was declined. Advised she will need to reach out to Merchant preferred to find out why.,Contacting 3rd Party,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,LB,ON_bec,Sydney,3rd party billing,Applying 3rd party return credits to a sale.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,JP,BC_nph,Mehrnaz,Launch link,user not listed. they requested I send to owner. Sent in FD,Resolved,265628,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,LB,Didn't enter,Didn't enter,Didn't enter,Didn't enter,Didn't enter,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,LR,ON_nn,Carri,Form assistance,"Calling about a ticket we had. Just wasn't understanding ""if the picture of my user signature is this big, why isn't it that big on the form?"" Got to a point of understanding to resolve the ticket.",Resolved,265517,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JP,WI_ahc,Carlos,Interactive SMS,Menu notification bubbles not updating to reflect unanswered messages,Unresolved,265630,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JP,CO_den,Esther,Appointment reminders,appt reminder setup,Resolved,265630,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,LR,FL_coast,HeartLee,CareCredit integration,Calling to talk to Katelyn about a ticket resolved earlier today. Transferred to her.,Transferred,265607,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,LR,MI_com,Tyler,QBD integration/accounting question,"Said he's setting up a new accounting computer and doesn't know where the company file is, so he wanted me to look for it. I politely declined, told him a trick to find it using QB. Advised if he confirms the file path and it doesn't sync, we can take a look at that point. Confirmed it's nothing fancy, just open the sync tab and hit the ...
Also asked about setting up a signature pad. Confirmed it was plug and play and he did a quick test to confirm it was working.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,LR,ON_bgt,Kinsi,Return/exchange help,Wanted help putting the final touches on an exchange. Just needed to apply the patient return credit to a sale and refund the ADP credit.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,JP,AB_pri,Jay,Update users,"Add new users, set privileges and scheduling. Deactivate old user. Create availability. Asked when we are integrating with Noah ES (no date yet)",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
1/28,AS,IL_nsa,Dierdra,3rd party billing,Needed to select a provider on an invoice to submit a claim,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,JI,MI_com,Tyler,QBD integration/accounting question,Was getting an odd message in QB when he was trying to set up connection.  after selecting company file in BP and retastarting his system it started working,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/28,SF,MB_hor,Penny,Accounting/sales department,Wanted to get a copy of the agreement and billing details. Created ticket for Janette.,Unresolved,265652,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/28,JP,NV_caa,Nanci,Order/sale process,"How to receive a deposit when entering an order. Then she had a ton of other order related questions. basically a training on how to enter orders and edit existing orders, receive deposits/payments, edit payments",Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
1/28,JI,BC_gor,Jason,New clinic support,"Had some general questions on how to create reports from audiograms, edit user signatures, and upload templates ",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/29,mm,MD_jas,Marcy,Reports,"was looking for a report that broke down the different technologies levels. I didn't really know what she meant cause she wasn't looking for the technology that is entered in the catalogs > hearing aids, and she didn't really know how to explain it but I showed her some sales reports that might give her what she's looking for. ",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/29,SF,ME_adf,Ted,Integrated payment processing,"Bookkeeper saying the stuff processed this week isn't appearing in bank account.

He will be checking his merchant preferred portal to see if the transactions posted there. If so, he'll reach out to Ken Handy. If not, he'll call back.",Waiting on Customer,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/29,JP,NY_lla,Rachel,Create/edit patient,"How to add alt contact and use alt contact for billing (address is required, this is what she was missing)",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/29,SF,OK_hhf,Molly,New clinic support,Called for go-live. Left a message,Representative disconnected,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/29,mm,NY_lla,Rachel,Create/edit patient,couldn't generate sale. Patient was still a QA. ,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/29,SF,NY_ear,Daniella,ISP connection issue,"New modem and BP isn't loading. Computer could not access internet. Told her to restart her computer, and otherwise check the network connection.",Contacting 3rd Party,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/29,JP,NY_ear,Susan and Daniella,ISP connection issue,"Same issue as above. Told her multiple times it's not related to BP. Unable to connect to bphelp or getscreen, wasn't able to connect to speedtest.net either",Contacting 3rd Party,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/29,SF,AB_pac,Sandeep,Training session,Called about scheduled session with Adam. Passed along details to Adam and asked Sandeep to reply in the ticket for Adam to see.,Resolved,259909,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/29,mm,MN_shi,Carrie,Patient/private billing,wanted to make sure she was doing a cc refund correctly,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/29,JP,UK_cub,Meaghan,Automated marketing,"Looking for a 1 year campaign, I suggested the hearing aid 1 year old campaign",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
